t_s,i_a,soc,vp_v,ocv_v,vt_v
5588.0,-0.8,0.537117777777683,-0.01599999978295266,3.5733831775162797,3.6173831772992324
5589.0,-0.8,0.5372283333332385,-0.015999999787885553,3.5734874478913747,3.6174874476792604
5590.0,-0.8,0.537338888888794,-0.015999999792706335,3.57359171305401,3.6175917128467163
5591.0,-0.8,0.5374494444443495,-0.015999999797417556,3.573695973006146,3.617695972803564
5592.0,-0.8,0.537559999999905,-0.015999999802021703,3.5738002277497474,3.617800227551769
5593.0,-0.8,0.5376705555554605,-0.015999999806521212,3.5739044772867756,3.6179044770932967
5594.0,-0.8,0.537781111111016,-0.015999999810918458,3.5740087216191943,3.6180087214301127
5595.0,-0.8,0.5378916666665715,-0.015999999815215767,3.5741129607489674,3.6181129605641833
5596.0,-0.8,0.538002222222127,-0.015999999819415408,3.5742171946780577,3.6182171944974733
5597.0,-0.8,0.5381127777776825,-0.015999999823519604,3.5743214234084286,3.618321423231948
5598.0,-0.8,0.538223333333238,-0.01599999982753052,3.574425646942046,3.6184256467695763
5599.0,-0.8,0.5383338888887935,-0.01599999983145028,3.5745298652808724,3.6185298651123228
5600.0,-0.8,0.538444444444349,-0.015999999835280956,3.5746340784268735,3.6186340782621547
5601.0,-0.8,0.5385549999999045,-0.01599999983902457,3.574738286382014,3.618738286221039
5602.0,-0.8,0.53866555555546,-0.0159999998426831,3.574842489148258,3.6188424889909414
5603.0,-0.8,0.5387761111110155,-0.015999999846258484,3.5749466867275728,3.6189466865738313
5604.0,-0.8,0.538886666666571,-0.01599999984975261,3.5750508791219233,3.619050878971676
5605.0,-0.8,0.5389972222221265,-0.015999999853167322,3.5751550663332745,3.619155066186442
5606.0,-0.8,0.539107777777682,-0.015999999856504427,3.5752592483635945,3.619259248220099
5607.0,-0.8,0.5392183333332375,-0.01599999985976569,3.5753634252148476,3.619363425074613
5608.0,-0.8,0.539328888888793,-0.015999999862952835,3.5754675968890015,3.6194675967519543
5609.0,-0.8,0.5394394444443485,-0.015999999866067545,3.5755717633880235,3.619571763254091
5610.0,-0.8,0.539549999999904,-0.015999999869111464,3.5756759247138805,3.619675924582992
5611.0,-0.8,0.5396605555554596,-0.015999999872086203,3.5757800808685394,3.6197800807406257
5612.0,-0.8,0.5397711111110151,-0.015999999874993336,3.575884231853969,3.6198842317289626
5613.0,-0.8,0.5398816666665706,-0.015999999877834396,3.575988377672137,3.619988377549971
5614.0,-0.8,0.5399922222221261,-0.015999999880610887,3.5760925183250123,3.6200925182056234
5615.0,-0.8,0.5401027777776816,-0.015999999883324276,3.5761966538145615,3.620196653697886
5616.0,-0.8,0.5402133333332371,-0.015999999885976,3.576300784142756,3.620300784028732
5617.0,-0.8,0.5403238888887926,-0.015999999888567453,3.5764049093115626,3.62040490920013
5618.0,-0.8,0.5404344444443481,-0.01599999989110001,3.5765090293229522,3.6205090292140523
5619.0,-0.8,0.5405449999999036,-0.01599999989357501,3.576613144178894,3.620613144072469
5620.0,-0.8,0.5406555555554591,-0.01599999989599376,3.5767172538813594,3.6207172537773533
5621.0,-0.8,0.5407661111110146,-0.01599999989835754,3.576821358432316,3.6208213583306734
5622.0,-0.8,0.5408766666665701,-0.015999999900667593,3.5769254578337364,3.620925457734404
5623.0,-0.8,0.5409872222221256,-0.01599999990292515,3.57702955208759,3.621029551990515
5624.0,-0.8,0.5410977777776811,-0.015999999905131394,3.577133641195849,3.6211336411009807
5625.0,-0.8,0.5412083333332366,-0.0159999999072875,3.5772377251604843,3.621237725067772
5626.0,-0.8,0.5413188888887921,-0.015999999909394602,3.5773418039834675,3.621341803892862
5627.0,-0.8,0.5414294444443476,-0.015999999911453816,3.5774458776667712,3.6214458775782252
5628.0,-0.8,0.5415399999999031,-0.01599999991346623,3.577549946212367,3.621549946125833
5629.0,-0.8,0.5416505555554586,-0.015999999915432907,3.577654009622227,3.62165400953766
5630.0,-0.8,0.5417611111110141,-0.015999999917354887,3.5777580678983254,3.6217580678156804
5631.0,-0.8,0.5418716666665696,-0.015999999919233187,3.5778621210426333,3.6218621209618664
5632.0,-0.8,0.5419822222221251,-0.015999999921068795,3.577966169057126,3.621966168978195
5633.0,-0.8,0.5420927777776806,-0.015999999922862686,3.578070211943777,3.6220702118666397
5634.0,-0.8,0.5422033333332361,-0.01599999992461581,3.578174249704559,3.622174249629175
5635.0,-0.8,0.5423138888887916,-0.015999999926329084,3.578278282341447,3.6222782822677764
5636.0,-0.8,0.5424244444443471,-0.01599999992800342,3.578382309856417,3.6223823097844203
5637.0,-0.8,0.5425349999999026,-0.015999999929639706,3.5784863322514413,3.622486332181081
5638.0,-0.8,0.5426455555554581,-0.015999999931238802,3.5785903495284974,3.6225903494597365
5639.0,-0.8,0.5427561111110136,-0.015999999932801556,3.578694361689559,3.6226943616223606
5640.0,-0.8,0.5428666666665691,-0.015999999934328792,3.5787983687366025,3.6227983686709315
5641.0,-0.8,0.5429772222221246,-0.01599999993582132,3.5789023706716048,3.622902370607426
5642.0,-0.8,0.5430877777776801,-0.015999999937279928,3.5790063674965404,3.6230063674338204
5643.0,-0.8,0.5431983333332356,-0.015999999938705385,3.579110359213388,3.6231103591520935
5644.0,-0.8,0.5433088888887911,-0.015999999940098444,3.579214345824124,3.6232143457642225
5645.0,-0.8,0.5434194444443466,-0.015999999941459845,3.579318327330726,3.6233183272721856
5646.0,-0.8,0.5435299999999021,-0.0159999999427903,3.5794223037351705,3.6234223036779607
5647.0,-0.8,0.5436405555554576,-0.015999999944090522,3.5795262750394357,3.623526274983526
5648.0,-0.8,0.5437511111110132,-0.015999999945361193,3.579630241245501,3.6236302411908623
5649.0,-0.8,0.5438616666665687,-0.015999999946602984,3.5797342023553447,3.623734202301948
5650.0,-0.8,0.5439722222221242,-0.015999999947816552,3.579838158370944,3.6238381583187604
5651.0,-0.8,0.5440827777776797,-0.01599999994900254,3.5799421092942803,3.623942109243283
5652.0,-0.8,0.5441933333332352,-0.015999999950161575,3.5800460551273323,3.624046055077494
5653.0,-0.8,0.5443038888887907,-0.015999999951294266,3.5801499958720795,3.6241499958233736
5654.0,-0.8,0.5444144444443462,-0.015999999952401214,3.580253931530503,3.624253931482904
5655.0,-0.8,0.5445249999999017,-0.015999999953483005,3.5803578621045804,3.6243578620580634
5656.0,-0.8,0.5446355555554572,-0.015999999954540208,3.5804617875962967,3.624461787550837
5657.0,-0.8,0.5447461111110127,-0.015999999955573385,3.5805657080076303,3.6245657079632037
5658.0,-0.8,0.5448566666665682,-0.01599999995658308,3.5806696233405626,3.624669623297146
5659.0,-0.8,0.5449672222221237,-0.01599999995756983,3.580773533597077,3.624773533554647
5660.0,-0.8,0.5450777777776792,-0.015999999958534152,3.5808774387791544,3.6248774387376885
5661.0,-0.8,0.5451883333332347,-0.015999999959476558,3.580981338888778,3.6249813388482544
5662.0,-0.8,0.5452988888887902,-0.015999999960397547,3.5810852339279298,3.6250852338883273
5663.0,-0.8,0.5454094444443457,-0.0159999999612976,3.5811891238985925,3.62518912385989
5664.0,-0.8,0.5455199999999012,-0.0159999999621772,3.5812930088027506,3.625293008764928
5665.0,-0.8,0.5456305555554567,-0.015999999963036807,3.581396888642388,3.6253968886054246
5666.0,-0.8,0.5457411111110122,-0.01599999996387688,3.5815007634194873,3.6255007633833642
5667.0,-0.8,0.5458516666665677,-0.015999999964697857,3.5816046331360343,3.6256046331007323
5668.0,-0.8,0.5459622222221232,-0.015999999965500177,3.581708497794014,3.625708497759514
5669.0,-0.8,0.5460727777776787,-0.015999999966284265,3.5818123573954095,3.625812357361694
5670.0,-0.8,0.5461833333332342,-0.01599999996705053,3.5819162119422083,3.6259162119092587
5671.0,-0.8,0.5462938888887897,-0.015999999967799383,3.582020061436395,3.6260200614041946
5672.0,-0.8,0.5464044444443452,-0.015999999968531214,3.5821239058799565,3.626123905848488
5673.0,-0.8,0.5465149999999007,-0.015999999969246413,3.5822277452748787,3.626227745244125
5674.0,-0.8,0.5466255555554562,-0.015999999969945358,3.582331579623148,3.6263315795930935
5675.0,-0.8,0.5467361111110117,-0.01599999997062842,3.582435408926753,3.6264354088973816
5676.0,-0.8,0.5468466666665672,-0.015999999971295954,3.5825392331876804,3.6265392331589763
5677.0,-0.8,0.5469572222221227,-0.015999999971948318,3.582643052407918,3.6266430523798663
5678.0,-0.8,0.5470677777776782,-0.015999999972585856,3.5827468665894537,3.6267468665620397
5679.0,-0.8,0.5471783333332337,-0.015999999973208907,3.5828506757342757,3.6268506757074848
5680.0,-0.8,0.5472888888887892,-0.015999999973817795,3.5829544798443744,3.6269544798181923
5681.0,-0.8,0.5473994444443447,-0.015999999974412846,3.5830582789217384,3.6270582788961514
5682.0,-0.8,0.5475099999999002,-0.015999999974994374,3.583162072968356,3.6271620729433502
5683.0,-0.8,0.5476205555554557,-0.015999999975562684,3.5832658619862188,3.6272658619617815
5684.0,-0.8,0.5477311111110112,-0.015999999976118076,3.5833696459773168,3.627369645953435
5685.0,-0.8,0.5478416666665668,-0.015999999976660847,3.5834734249436404,3.6274734249203013
5686.0,-0.8,0.5479522222221223,-0.015999999977191284,3.5835771988871805,3.6275771988643717
5687.0,-0.8,0.5480627777776778,-0.015999999977709664,3.583680967809928,3.627680967787638
5688.0,-0.8,0.5481733333332333,-0.015999999978216262,3.5837847317138762,3.6277847316920924
5689.0,-0.8,0.5482838888887888,-0.01599999997871135,3.583888490601016,3.6278884905797275
5690.0,-0.8,0.5483944444443443,-0.01599999997919518,3.5839922444733396,3.627992244452535
5691.0,-0.8,0.5485049999998998,-0.015999999979668018,3.584095993332842,3.6280959933125096
5692.0,-0.8,0.5486155555554553,-0.01599999998013011,3.5841997371815135,3.6281997371616437
5693.0,-0.8,0.5487261111110108,-0.0159999999805817,3.5843034760213492,3.628303476001931
5694.0,-0.8,0.5488366666665663,-0.015999999981023024,3.584407209854344,3.628407209835367
5695.0,-0.8,0.5489472222221218,-0.015999999981454318,3.58451093868249,3.6285109386639443
5696.0,-0.8,0.5490577777776773,-0.01599999998187581,3.5846146625077826,3.6286146624896585
5697.0,-0.8,0.5491683333332328,-0.015999999982287724,3.5847183813322183,3.628718381314506
5698.0,-0.8,0.5492788888887883,-0.015999999982690277,3.584822095157791,3.6288220951404813
5699.0,-0.8,0.5493894444443438,-0.01599999998308368,3.5849258039864966,3.6289258039695804
5700.0,-0.8,0.5494999999998993,-0.015999999983468145,3.5850295078203325,3.629029507803801
5701.0,-0.8,0.5496105555554548,-0.01599999998384387,3.585133206661294,3.6291332066451383
5702.0,-0.8,0.5497211111110103,-0.015999999984211054,3.585236900511379,3.62923690049559
5703.0,-0.8,0.5498316666665658,-0.015999999984569892,3.5853405893725836,3.6293405893571533
5704.0,-0.8,0.5499422222221213,-0.015999999984920577,3.5854442732469063,3.629444273231827
5705.0,-0.8,0.5500527777776768,-0.015999999985263292,3.585547952136346,3.629547952121609
5706.0,-0.8,0.5501633333332323,-0.01599999998559822,3.585651626042899,3.6296516260284974
5707.0,-0.8,0.5502738888887878,-0.015999999985925533,3.5857552949685663,3.629755294954492
5708.0,-0.8,0.5503844444443433,-0.015999999986245406,3.5858589589153462,3.6298589589015915
5709.0,-0.8,0.5504949999998988,-0.01599999998655801,3.5859626178852384,3.6299626178717963
5710.0,-0.8,0.5506055555554543,-0.01599999998686351,3.586066271880243,3.6300662718671064
5711.0,-0.8,0.5507161111110098,-0.015999999987162065,3.5861699209023596,3.630169920889522
5712.0,-0.8,0.5508266666665653,-0.015999999987453835,3.5862735649535904,3.6302735649410445
5713.0,-0.8,0.5509372222221208,-0.015999999987738975,3.5863772040359367,3.630377204023676
5714.0,-0.8,0.5510477777776763,-0.015999999988017634,3.586480838151398,3.6304808381394156
5715.0,-0.8,0.5511583333332318,-0.01599999998828996,3.586584467301978,3.630584467290268
5716.0,-0.8,0.5512688888887873,-0.0159999999885561,3.58668809148968,3.6306880914782362
5717.0,-0.8,0.5513794444443428,-0.015999999988816186,3.586791710716504,3.6307917107053203
5718.0,-0.8,0.5514899999998983,-0.015999999989070365,3.5868953249844555,3.630895324973526
5719.0,-0.8,0.5516005555554538,-0.015999999989318767,3.586998934295537,3.6309989342848557
5720.0,-0.8,0.5517111111110093,-0.01599999998956152,3.587102538651752,3.6311025386413136
5721.0,-0.8,0.5518216666665648,-0.015999999989798758,3.587206138055106,3.631206138044905
5722.0,-0.8,0.5519322222221203,-0.015999999990030603,3.5873097325076033,3.631309732497634
5723.0,-0.8,0.5520427777776759,-0.01599999999025718,3.5874133220112503,3.6314133220015075
5724.0,-0.8,0.5521533333332314,-0.015999999990478606,3.5875169065680503,3.631516906558529
5725.0,-0.8,0.5522638888887869,-0.015999999990695003,3.587620486180011,3.631620486170706
5726.0,-0.8,0.5523744444443424,-0.01599999999090648,3.5877240608491388,3.631724060840045
5727.0,-0.8,0.5524849999998979,-0.01599999999111315,3.587827630577439,3.6318276305685524
5728.0,-0.8,0.5525955555554534,-0.015999999991315125,3.58793119536692,3.631931195358235
5729.0,-0.8,0.5527061111110089,-0.01599999999151251,3.58803475521959,3.6320347552111025
5730.0,-0.8,0.5528166666665644,-0.015999999991705406,3.5881383101374555,3.632138310129161
5731.0,-0.8,0.5529272222221199,-0.01599999999189392,3.588241860122527,3.632241860114421
5732.0,-0.8,0.5530377777776754,-0.015999999992078146,3.5883454051768116,3.63234540516889
5733.0,-0.8,0.5531483333332309,-0.01599999999225819,3.5884489453023196,3.632448945294578
5734.0,-0.8,0.5532588888887864,-0.01599999999243414,3.5885524805010602,3.6325524804934943
5735.0,-0.8,0.5533694444443419,-0.015999999992606092,3.5886560107750434,3.6326560107676493
5736.0,-0.8,0.5534799999998974,-0.015999999992774135,3.5887595361262807,3.632759536119055
5737.0,-0.8,0.5535905555554529,-0.015999999992938357,3.5888630565567823,3.632863056549721
5738.0,-0.8,0.5537011111110084,-0.01599999999309885,3.5889665720685597,3.6329665720616586
5739.0,-0.8,0.5538116666665639,-0.015999999993255694,3.5890700826636253,3.633070082656881
5740.0,-0.8,0.5539222222221194,-0.015999999993408974,3.5891735883439906,3.6331735883373995
5741.0,-0.8,0.5540327777776749,-0.01599999999355877,3.5892770891116696,3.6332770891052286
5742.0,-0.8,0.5541433333332304,-0.01599999999370516,3.5893805849686737,3.633380584962379
5743.0,-0.8,0.5542538888887859,-0.015999999993848227,3.589484075917017,3.633484075910865
5744.0,-0.8,0.5543644444443414,-0.01599999999398804,3.5895875619587145,3.6335875619527025
5745.0,-0.8,0.5544749999998969,-0.015999999994124672,3.5896910430957796,3.6336910430899043
5746.0,-0.8,0.5545855555554524,-0.0159999999942582,3.589794519330227,3.6337945193244856
5747.0,-0.8,0.5546961111110079,-0.015999999994388697,3.589897990664073,3.6338979906584616
5748.0,-0.8,0.5548066666665634,-0.015999999994516227,3.5900014570993335,3.63400145709385
5749.0,-0.8,0.5549172222221189,-0.015999999994640857,3.590104918638023,3.634104918632664
5750.0,-0.8,0.5550277777776744,-0.015999999994762655,3.5902083752821596,3.6342083752769225
5751.0,-0.8,0.5551383333332299,-0.015999999994881685,3.5903118270337595,3.6343118270286414
5752.0,-0.8,0.5552488888887854,-0.01599999999499801,3.590415273894841,3.634415273889839
5753.0,-0.8,0.5553594444443409,-0.01599999999511169,3.5905187158674217,3.634518715862533
5754.0,-0.8,0.5554699999998964,-0.015999999995222787,3.590622152953519,3.634622152948742
5755.0,-0.8,0.5555805555554519,-0.01599999999533136,3.590725585155154,3.6347255851504854
5756.0,-0.8,0.5556911111110074,-0.015999999995437466,3.5908290124743436,3.634829012469781
5757.0,-0.8,0.5558016666665629,-0.01599999999554116,3.590932434913109,3.6349324349086505
5758.0,-0.8,0.5559122222221184,-0.015999999995642496,3.59103585247347,3.6350358524691124
5759.0,-0.8,0.556022777777674,-0.015999999995741532,3.5911392651574463,3.635139265153188
5760.0,-0.8,0.5561333333332295,-0.015999999995838315,3.591242672967061,3.6352426729628995
5761.0,-0.8,0.556243888888785,-0.0159999999959329,3.5913460759043336,3.6353460759002667
5762.0,-0.8,0.5563544444443405,-0.015999999996025333,3.5914494739712874,3.635449473967313
5763.0,-0.8,0.556464999999896,-0.015999999996115667,3.5915528671699444,3.63555286716606
5764.0,-0.8,0.5565755555554515,-0.015999999996203947,3.5916562555023277,3.6356562554985317
5765.0,-0.8,0.556686111111007,-0.01599999999629022,3.5917596389704602,3.6357596389667504
5766.0,-0.8,0.5567966666665625,-0.015999999996374536,3.591863017576366,3.6358630175727407
5767.0,-0.8,0.556907222222118,-0.01599999999645693,3.5919663913220696,3.6359663913185267
5768.0,-0.8,0.5570177777776735,-0.015999999996537458,3.5920697602095952,3.6360697602061327
5769.0,-0.8,0.557128333333229,-0.01599999999661615,3.592173124240969,3.636173124237585
5770.0,-0.8,0.5572388888887845,-0.01599999999669306,3.5922764834182153,3.636276483414908
5771.0,-0.8,0.55734944444434,-0.015999999996768217,3.5923798377433616,3.63637983774013
5772.0,-0.8,0.5574599999998955,-0.015999999996841666,3.5924831872184337,3.6364831872152754
5773.0,-0.8,0.557570555555451,-0.015999999996913445,3.5925865318454586,3.6365865318423722
5774.0,-0.8,0.5576811111110065,-0.015999999996983594,3.592689871626465,3.6366898716234486
5775.0,-0.8,0.557791666666562,-0.01599999999705215,3.592793206563479,3.6367932065605313
5776.0,-0.8,0.5579022222221175,-0.015999999997119145,3.5928965366585306,3.63689653665565
5777.0,-0.8,0.558012777777673,-0.01599999999718462,3.5929998619136487,3.6369998619108332
5778.0,-0.8,0.5581233333332285,-0.015999999997248607,3.5931031823308617,3.63710318232811
5779.0,-0.8,0.558233888888784,-0.01599999999731114,3.593206497912201,3.6372064979095122
5780.0,-0.8,0.5583444444443395,-0.01599999999737225,3.593309808659696,3.6373098086570685
5781.0,-0.8,0.558454999999895,-0.015999999997431975,3.593413114575378,3.63741311457281
5782.0,-0.8,0.5585655555554505,-0.015999999997490338,3.593516415661278,3.6375164156587685
5783.0,-0.8,0.558676111111006,-0.015999999997547375,3.5936197119194278,3.637619711916975
5784.0,-0.8,0.5587866666665615,-0.015999999997603116,3.5937230033518603,3.6377230033494636
5785.0,-0.8,0.558897222222117,-0.01599999999765759,3.5938262899606084,3.637826289958266
5786.0,-0.8,0.5590077777776725,-0.015999999997710825,3.593929571747704,3.6379295717454148
5787.0,-0.8,0.559118333333228,-0.015999999997762852,3.5940328487151825,3.638032848712945
5788.0,-0.8,0.5592288888887835,-0.015999999997813697,3.5941361208650777,3.6381361208628915
5789.0,-0.8,0.559339444444339,-0.015999999997863387,3.594239388199424,3.6382393881972876
5790.0,-0.8,0.5594499999998945,-0.015999999997911945,3.5943426507202574,3.6383426507181693
5791.0,-0.8,0.55956055555545,-0.0159999999979594,3.5944459084296123,3.6384459084275718
5792.0,-0.8,0.5596711111110055,-0.015999999998005776,3.594549161329527,3.6385491613275325
5793.0,-0.8,0.559781666666561,-0.0159999999980511,3.5946524094220362,3.638652409420087
5794.0,-0.8,0.5598922222221165,-0.015999999998095395,3.594755652709178,3.6387556527072733
5795.0,-0.8,0.560002777777672,-0.01599999999813868,3.5948588911929904,3.6388588911911293
5796.0,-0.8,0.5601133333332275,-0.015999999998180983,3.594962124875512,3.638962124873693
5797.0,-0.8,0.560223888888783,-0.015999999998222325,3.5950653537587804,3.639065353757003
5798.0,-0.8,0.5603344444443386,-0.015999999998262727,3.5951685778448357,3.6391685778430984
5799.0,-0.8,0.5604449999998941,-0.01599999999830221,3.595271797135717,3.639271797134019
5800.0,-0.8,0.5605555555554496,-0.015999999998340796,3.595375011633465,3.639375011631806
5801.0,-0.8,0.5606661111110051,-0.015999999998378506,3.59547822134012,3.6394782213384986
5802.0,-0.8,0.5607766666665606,-0.015999999998415358,3.5955814262577244,3.63958142625614
5803.0,-0.8,0.5608872222221161,-0.01599999999845137,3.5956846263883184,3.63968462638677
5804.0,-0.8,0.5609977777776716,-0.01599999999848657,3.5957878217339463,3.639787821732433
5805.0,-0.8,0.5611083333332271,-0.015999999998520965,3.595891012296649,3.6398910122951698
5806.0,-0.8,0.5612188888887826,-0.01599999999855458,3.5959941980784706,3.639994198077025
5807.0,-0.8,0.5613294444443381,-0.01599999999858743,3.5960973790814545,3.640097379080042
5808.0,-0.8,0.5614399999998936,-0.01599999999861953,3.5962005553076457,3.640200555306265
5809.0,-0.8,0.5615505555554491,-0.015999999998650906,3.5963037267590887,3.6403037267577396
5810.0,-0.8,0.5616611111110046,-0.01599999999868157,3.5964068934378286,3.64040689343651
5811.0,-0.8,0.5617716666665601,-0.015999999998711534,3.596510055345912,3.640510055344624
5812.0,-0.8,0.5618822222221156,-0.015999999998740817,3.5966132124853845,3.6406132124841255
5813.0,-0.8,0.5619927777776711,-0.015999999998769436,3.5967163648582945,3.640716364857064
5814.0,-0.8,0.5621033333332266,-0.015999999998797403,3.5968195124666877,3.640819512465485
5815.0,-0.8,0.5622138888887821,-0.015999999998824736,3.5969226553126123,3.6409226553114373
5816.0,-0.8,0.5623244444443376,-0.015999999998851447,3.597025793398118,3.6410257933969694
5817.0,-0.8,0.5624349999998931,-0.01599999999887755,3.5971289267252535,3.641128926724131
5818.0,-0.8,0.5625455555554486,-0.015999999998903062,3.5972320552960673,3.6412320552949704
5819.0,-0.8,0.5626561111110041,-0.015999999998927993,3.5973351791126102,3.6413351791115383
5820.0,-0.8,0.5627666666665596,-0.015999999998952356,3.5974382981769333,3.6414382981758857
5821.0,-0.8,0.5628772222221151,-0.015999999998976167,3.5975414124910876,3.6415414124900636
5822.0,-0.8,0.5629877777776706,-0.015999999998999436,3.5976445220571236,3.641644522056123
5823.0,-0.8,0.5630983333332261,-0.015999999999022175,3.597747626877095,3.6417476268761173
5824.0,-0.8,0.5632088888887816,-0.015999999999044397,3.597850726953054,3.6418507269520983
5825.0,-0.8,0.5633194444443371,-0.015999999999066115,3.5979538222870544,3.6419538222861205
5826.0,-0.8,0.5634299999998926,-0.01599999999908734,3.5980569128811486,3.642056912880236
5827.0,-0.8,0.5635405555554481,-0.015999999999108085,3.598159998737393,3.6421599987365014
5828.0,-0.8,0.5636511111110036,-0.015999999999128357,3.598263079857841,3.6422630798569693
5829.0,-0.8,0.5637616666665591,-0.015999999999148168,3.598366156244549,3.642366156243697
5830.0,-0.8,0.5638722222221146,-0.015999999999167527,3.598469227899572,3.642469227898739
5831.0,-0.8,0.5639827777776701,-0.015999999999186446,3.5985722948249674,3.642572294824154
5832.0,-0.8,0.5640933333332256,-0.015999999999204935,3.598675357022792,3.642675357021997
5833.0,-0.8,0.5642038888887811,-0.015999999999223004,3.5987784144951043,3.642778414494327
5834.0,-0.8,0.5643144444443366,-0.015999999999240663,3.5988814672439604,3.642881467243201
5835.0,-0.8,0.5644249999998922,-0.01599999999925792,3.598984515271421,3.642984515270679
5836.0,-0.8,0.5645355555554477,-0.015999999999274785,3.5990875585795457,3.6430875585788205
5837.0,-0.8,0.5646461111110032,-0.01599999999929127,3.5991905971703924,3.6431905971696836
5838.0,-0.8,0.5647566666665587,-0.015999999999307377,3.599293631046023,3.64329363104533
5839.0,-0.8,0.5648672222221142,-0.015999999999323118,3.599396660208498,3.6433966602078214
5840.0,-0.8,0.5649777777776697,-0.0159999999993385,3.5994996846598792,3.6434996846592176
5841.0,-0.8,0.5650883333332252,-0.015999999999353535,3.599602704402229,3.6436027044015824
5842.0,-0.8,0.5651988888887807,-0.015999999999368228,3.599705719437609,3.6437057194369773
5843.0,-0.8,0.5653094444443362,-0.015999999999382588,3.5998087297680836,3.6438087297674664
5844.0,-0.8,0.5654199999998917,-0.01599999999939662,3.599911735395716,3.6439117353951125
5845.0,-0.8,0.5655305555554472,-0.015999999999410333,3.6000147363225707,3.644014736321981
5846.0,-0.8,0.5656411111110027,-0.015999999999423736,3.6001177325507125,3.644117732550136
5847.0,-0.8,0.5657516666665582,-0.015999999999436833,3.6002207240822064,3.6442207240816433
5848.0,-0.8,0.5658622222221137,-0.01599999999944963,3.6003237109191195,3.6443237109185693
5849.0,-0.8,0.5659727777776692,-0.01599999999946214,3.6004266930635183,3.6444266930629805
5850.0,-0.8,0.5660833333332247,-0.015999999999474362,3.6005296705174685,3.6445296705169428
5851.0,-0.8,0.5661938888887802,-0.015999999999486307,3.6006326432830402,3.6446326432825265
5852.0,-0.8,0.5663044444443357,-0.015999999999497982,3.6007356113622997,3.644735611361798
5853.0,-0.8,0.5664149999998912,-0.015999999999509393,3.6008385747573177,3.644838574756827
5854.0,-0.8,0.5665255555554467,-0.015999999999520544,3.600941533470162,3.6449415334696824
5855.0,-0.8,0.5666361111110022,-0.01599999999953144,3.6010444875029037,3.6450444875024353
5856.0,-0.8,0.5667466666665577,-0.01599999999954209,3.601147436857614,3.6451474368571564
5857.0,-0.8,0.5668572222221132,-0.015999999999552497,3.601250381536363,3.645250381535915
5858.0,-0.8,0.5669677777776687,-0.015999999999562666,3.6013533215412226,3.645353321540785
5859.0,-0.8,0.5670783333332242,-0.015999999999572606,3.601456256874265,3.645456256873838
5860.0,-0.8,0.5671888888887797,-0.01599999999958232,3.601559187537565,3.645559187537147
5861.0,-0.8,0.5672994444443352,-0.015999999999591813,3.601662113533194,3.645662113532786
5862.0,-0.8,0.5674099999998907,-0.01599999999960109,3.601765034863228,3.6457650348628294
5863.0,-0.8,0.5675205555554462,-0.015999999999610156,3.6018679515297403,3.6458679515293504
5864.0,-0.8,0.5676311111110017,-0.015999999999619017,3.6019708635348073,3.6459708635344263
5865.0,-0.8,0.5677416666665572,-0.015999999999627677,3.602073770880504,3.646073770880132
5866.0,-0.8,0.5678522222221127,-0.01599999999963614,3.6021766735689074,3.6461766735685437
5867.0,-0.8,0.5679627777776682,-0.01599999999964441,3.6022795716020957,3.64627957160174
5868.0,-0.8,0.5680733333332237,-0.01599999999965249,3.6023824649821448,3.646382464981797
5869.0,-0.8,0.5681838888887792,-0.015999999999660387,3.602485353711134,3.646485353710794
5870.0,-0.8,0.5682944444443347,-0.015999999999668106,3.6025882377911422,3.6465882377908105
5871.0,-0.8,0.5684049999998902,-0.01599999999967565,3.6026911172242486,3.6466911172239245
5872.0,-0.8,0.5685155555554458,-0.01599999999968302,3.6027939920125345,3.6467939920122174
5873.0,-0.8,0.5686261111110013,-0.015999999999690224,3.602896862158079,3.646896862157769
5874.0,-0.8,0.5687366666665568,-0.015999999999697263,3.6029997276629637,3.646999727662661
5875.0,-0.8,0.5688472222221123,-0.015999999999704143,3.603102588529272,3.647102588528976
5876.0,-0.8,0.5689577777776678,-0.015999999999710867,3.603205444759085,3.647205444758796
5877.0,-0.8,0.5690683333332233,-0.015999999999717438,3.603308296354487,3.6473082963542045
5878.0,-0.8,0.5691788888887788,-0.01599999999972386,3.6034111433175604,3.647411143317284
5879.0,-0.8,0.5692894444443343,-0.015999999999730136,3.6035139856503906,3.6475139856501206
5880.0,-0.8,0.5693999999998898,-0.01599999999973627,3.6036168233550625,3.6476168233547988
5881.0,-0.8,0.5695105555554453,-0.015999999999742266,3.6037196564336615,3.647719656433404
5882.0,-0.8,0.5696211111110008,-0.015999999999748122,3.6038224848882745,3.6478224848880227
5883.0,-0.8,0.5697316666665563,-0.015999999999753847,3.603925308720987,3.647925308720741
5884.0,-0.8,0.5698422222221118,-0.01599999999975944,3.6040281279338875,3.648028127933647
5885.0,-0.8,0.5699527777776673,-0.015999999999764907,3.604130942529064,3.6481309425288293
5886.0,-0.8,0.5700633333332228,-0.01599999999977025,3.604233752508606,3.6482337525083763
5887.0,-0.8,0.5701738888887783,-0.01599999999977547,3.604336557874601,3.6483365578743765
5888.0,-0.8,0.5702844444443338,-0.015999999999780575,3.6044393586291403,3.648439358628921
5889.0,-0.8,0.5703949999998893,-0.01599999999978556,3.6045421547743137,3.6485421547740993
5890.0,-0.8,0.5705055555554448,-0.015999999999790435,3.604644946312213,3.6486449463120034
